작성일,종목명,종목코드,제목,적정가격,평가의견,작성자,작성기관,세부내용
2017-11-01,삼성전자,005930,,"3,500,000",Buy,"최도연,임지용",신한금융투자,삼성전자(005930) 4분기 영업이익 16.75조원(+15.2% QoQ) 전망  명확한 주주환원 정책 제시  메모리 반도체 Big Cycle을 주도하는 세계 1위 반도체 업체
2017-11-01,삼성생명,032830,삼성전자 배당 확대로 이익 증가 전망,"162,000",Buy,정준섭,유안타증권,삼성생명(032830)삼성전자 배당 확대로 이익 증가 전망삼성전자 배당 확대로 18년 ROE +0.5%p 기대
2017-11-01,삼성전자,005930,시가총액 500조원 시대가 온다,"3,800,000",Buy,이재윤,유안타증권,삼성전자(005930)시가총액 500조원 시대가 온다시가총액 500조원 시대가 온다
2017-11-01,삼성전자,005930,젊어지고 주주환원 강화된 새로운,"3,500,000",Buy,이승우,유진투자증권,"삼성전자(005930)젊어지고, 주주환원 강화된 새로운 삼성전자기대 이상의 주주환원 정책과 경영진 교체"
2017-11-01,삼성전자,005930,3Q17 실적발표 컨퍼런스 요약,"2,900,000",매수,김경민,대신증권,삼성전자(005930)3Q17 실적발표 컨퍼런스 요약3Q17 실적발표 컨퍼런스 요약
2017-11-01,삼성전자,005930,안정적인 주주환원은 덤,"3,500,000",Buy,어규진,이베스트증권,삼성전자(005930)안정적인 주주환원은 덤3분기 IM의 선전
2017-11-01,삼성생명,032830,삼성전자 주주환원의 최대수혜주,"161,000",매수,김도하,SK증권,삼성생명(032830)삼성전자 주주환원의 최대수혜주삼성전자 주주환원의 최대수혜주
2017-11-01,삼성전자,005930,내년 이익 증가 및 주주 환원 정책 강화,"3,250,000",Buy,송명섭,하이투자증권,삼성전자(005930)내년 이익 증가 및 주주 환원 정책 강화 매수 투자의견 및 325만원의 적정주가 유지
2017-11-01,삼성전자,005930,사장단 인사 의미 안정 속 세대교체,"3,200,000",Buy,김동원,KB증권,삼성전자(005930)사장단 인사 의미: 안정 속 세대교체사장단 인사 의미: 안정 속 세대교체
2017-11-01,삼성전자,005930,데이터센터 진화에 따른 최대 수혜 기업,"3,500,000",Buy,이순학,한화투자증권,삼성전자(005930)데이터센터 진화에 따른 최대 수혜 기업데이터센터 진화에 따른 최대 수혜 기업
2017-11-01,삼성전자,005930,디램 설비투자 생각보다 많다,"3,250,000",매수,유종우,한국투자증권,삼성전자(005930)디램 설비투자 생각보다 많다디램 설비투자 생각보다 많다
2017-11-01,삼성전자,005930,3Q17 Review 실적은 좋고 배당은 늘고,"3,450,000",Buy,김양재,KTB투자증권,"삼성전자(005930)3Q17 Review: 실적은 좋고, 배당은 늘고3Q17 Review: 실적은 좋고, 배당은 늘고"
2017-11-01,삼성전자,005930,4분기도 사상 최대 실적 기대,"3,500,000",매수,김운호,IBK투자증권,삼성전자(005930)4분기도 사상 최대 실적 기대4분기도 사상 최대 실적 기대
2017-11-01,삼성전자,005930,주주환원 정책은 실질적으로 개선,"3,400,000",Buy,노근창,현대차투자증권,삼성전자(005930)주주환원 정책은 실질적으로 개선주주환원 정책은 실질적으로 개선
2017-11-01,삼성전자,005930,중장기 안전성을 제공,"3,200,000",Buy,김록호,하나금융투자,삼성전자(005930)중장기 안전성을 제공중장기 안전성을 제공
2017-10-31,제일기획,030000,삼성전자와 평창 올림픽 수혜 동시 기대,"24,000",Buy,문지현,미래에셋대우,"제일기획(030000)삼성전자와 평창 올림픽 수혜 동시 기대3Q Review: 실적 컨센서스 상회, 오랜만의 외형과 이익 동반 성장"
2017-10-31,솔브레인홀딩스,036830,솔브레인 삼성전자향 유상증자,"82,000",Buy,어규진,이베스트증권,솔브레인(036830)삼성전자향 유상증자삼성전자향 유상증자
2017-10-31,제일기획,030000,광고경기 회복이 끌어주고 삼성전자가 밀어주고,"27,000",Buy,김민정,하이투자증권,"제일기획(030000)광고경기 회복이 끌어주고, 삼성전자가 밀어주고광고경기 회복이 끌어주고, 삼성전자가 밀어주고"
2017-10-30,삼성전자,005930,미국 기술주 급등 시사점,"3,200,000",Buy,김동원,KB증권,"삼성전자(005930)미국 기술주 급등 시사점 나스닥 11개월 만에 최대 상승: 실적 랠리  아이폰 X 예판 매진: 선 주문 역대 최고  Top picks: 삼성전자, LG이노텍, 삼성전기"
2017-10-26,삼성전자,005930,2018년에도 세계 1위 반도체 업체,"3,500,000",매수,최도연,신한금융투자,삼성전자(005930)2018년에도 세계 1위 반도체 업체2018년에도 세계 1위 반도체 업체
2017-10-26,삼성물산,028260,지분가치 상승 삼성전자 주주환원정책 수혜 기대,"180,000",Buy,김한이,KTB투자증권,"삼성물산(028260)지분가치 상승, 삼성전자 주주환원정책 수혜 기대영업이익 2,202억원 추정치 부합, 순이익 1,390억원으로 추정치 12.3% 하회. 삼성바이오에피스 옵션부채평가손실 360억원 발생 및 계절성에 따른 온타리오 운영수익 부진에 기인"
2017-10-24,대덕GDS,004130,삼성전자 갤럭시S8 출시로 반사이익 예상 연성PCB의 구조조정 수혜,"23,000",Buy,박강호,대신증권,대덕GDS(004130)삼성전자 갤럭시S8 출시로 반사이익 예상 + 연성PCB의 구조조정 수혜삼성전자 갤럭시S8 출시로 반사이익 예상 + 연성PCB의 구조조정 수혜
2017-10-23,삼성전자,005930,4분기 가격하락 속도 둔화,"3,200,000",Buy,김동원,KB증권,"삼성전자(005930)4분기 가격하락 속도 둔화10월 하반기 LCD 패널가격: TV (-2.7%), PC (-0.5%) 4분기 TV 패널가격 하락 속도 둔화 Top picks: 삼성전자, 삼성전기, LG이노텍"
2017-10-19,삼성전자,005930,중장기 이익의 순환적 성장 기대,"3,100,000",Buy,황민성,삼성증권,삼성전자(005930)중장기 이익의 순환적 성장 기대중장기 이익의 순환적 성장 기대
2017-10-18,삼성생명,032830,ROE 상승으로 사업가치 증가 삼성전자 주가 상승으로 지분가치 증가,"155,000",매수,김도하,SK증권,삼성생명(032830)ROE 상승으로 사업가치 증가+삼성전자 주가 상승으로 지분가치 증가ROE 상승으로 사업가치 증가+삼성전자 주가 상승으로 지분가치 증가
2017-10-17,삼성전자,005930,아이폰 X 생산 정상화 전망,"3,200,000",Buy,김동원,KB증권,"삼성전자(005930)아이폰 X: 생산 정상화 전망아이폰 X: 생산 정상화 전망 아이폰 X 일평균 생산: 10월 (5만대), 11월 (20만대) 2018년 1분기까지 아이폰 X 공급 8,000만대 예상 주가 하락 과도, 빠른 주가 복원 기대"
2017-10-16,삼성전자,005930,3Q17 잠정실적 당사 예상 적중,"2,900,000",Buy,"김경민,박강호",대신증권,"삼성전자(005930)3Q17 잠정실적: 당사 예상 적중6개월 목표주가 290만원, 잔여이익모델 기준 적정가치 500만원 유지 - 이번 잠정실적이 당사 예상 및 컨센서스에 부합해 목표주가 종전대로 유지"
2017-10-16,삼성전자,005930,4Q17 실적 큰 폭 증가 기대,"3,400,000",매수,도현우,미래에셋대우,삼성전자(005930)4Q17 실적 큰 폭 증가 기대4Q17 실적 큰 폭 증가 기대
2017-10-16,삼성전자,005930,3분기 잠정실적 최대 실적 달성,"3,200,000",Buy,"김동원,남대종",KB증권,"삼성전자(005930)3분기 잠정실적: 최대 실적 달성 4분기 추정 영업이익 16.7조원, 최대 실적 경신  2018년 영업이익 63.2조원 예상, 연내 300만원 돌파 가능  권오현 부회장 사퇴 의미: 세대 교체 & 혁신 계기"
2017-10-16,삼성전자,005930,3분기 잠정실적 감익 대신 증익,"2,800,000",Buy,황민성,삼성증권,삼성전자(005930)3분기 잠정실적: 감익 대신 증익3분기 잠정실적: 감익 대신 증익
2017-10-16,삼성전자,005930,3분기 잠정실적 발표 이제 관건은 주주환원정책,"3,100,000",Buy,이순학,한화투자증권,삼성전자(005930)3분기 잠정실적 발표: 이제 관건은 주주환원정책동사에 대한 투자의견과 목표주가를 그대로 유지함.
2017-10-16,삼성전자,005930,CEO 사퇴라는 변수를 남긴 사상 최고 실적,"3,150,000",Buy,이승우,유진투자증권,삼성전자(005930)CEO 사퇴라는 변수를 남긴 사상 최고 실적CEO 사퇴라는 변수를 남긴 사상 최고 실적
2017-10-16,삼성전자,005930,반도체의 무한 질주,"3,300,000",Buy,어규진,이베스트증권,삼성전자(005930)반도체의 무한 질주반도체의 무한 질주
2017-10-16,삼성전자,005930,4Q17 영업이익 16 4조원 전망,"3,250,000",Buy,송명섭,하이투자증권,삼성전자(005930)4Q17 영업이익 16.4조원 전망4Q17 영업이익 16.4조원 전망
2017-10-16,삼성전자,005930,3Q17 잠정 실적 차포 떼고 사상 최대 이익,"3,300,000",Buy,김양재,KTB투자증권,"삼성전자(005930)3Q17 잠정 실적: 차포 떼고 사상 최대 이익3Q17 잠정실적은 매출액 62.0조원, 영업이익 14.5조원 기록. 영업이익 기준, 당사와 시장 추정치를 소폭 상회하는 실적"
2017-10-16,삼성전자,005930,3분기 실적은 예상치 소폭 하회,"3,500,000",Buy,김운호,IBK투자증권,"삼성전자(005930)3분기 실적은 예상치 소폭 하회3분기 잠정 실적 매출액은 62조, 영업이익은 14.5조"
2017-10-16,삼성전자,005930,Data Center 메모리 모멘텀 지속,"3,100,000",Buy,노근창,현대차투자증권,"삼성전자(005930)Data Center 메모리 모멘텀 지속삼성전자에 대해 6개월 목표주가 310만원 (12개월 Forward EPS에 P/E 10배, Forward BPS에 P/B 1.6배 적용)에 투자의견 BUY를 유지함"
2017-10-12,SK하이닉스,000660,마이크론 유상증자는 삼성전자 주가에 중립적,0,NotRated,"김경민, 유현재",대신증권,"SK하이닉스(000660)마이크론 유상증자는 삼성전자, SK하이닉스 주가에 중립적증자 목적은 고금리 부채 상환. 신용 등급 BB로 낮기 때문. 최근 실적발표 시 부채 축소 의지 표명"
2017-10-12,삼성전자,005930,사상 최대 실적 전망,"3,200,000",Buy,"김동원,남대종",KB증권,"삼성전자(005930)사상 최대 실적 전망 하반기 추정 영업이익 31.2조원: 반도체, 디스플레이 견인  2018년 영업이익 63.2조원, 전년대비 14% 증가  목표주가 320만원으로 14% 상향, 추가 상승여력 충분"
2017-10-11,삼성전자,005930,4Q17 영업이익 큰 폭 증가 예상,"3,300,000",매수,도현우,미래에셋대우,삼성전자(005930)4Q17 영업이익 큰 폭 증가 예상4Q17 영업이익 큰 폭 증가 예상
2017-10-11,삼성전자,005930,부품 상승사이클 지속,"2,800,000",Buy,김동원,KB증권,"삼성전자(005930)부품 상승사이클 지속1~8월 글로벌 TV 패널 출하량: -1.3% YoY 3분기 추정 실적: LG디스플레이 4,863억원, -40% QoQ Top picks: 삼성전자, 삼성전기, LG이노텍"
2017-10-11,삼성생명,032830,30조원에 육박한 삼성전자 지분가치,"140,000",Buy,오진원,하나금융투자,삼성생명(032830)30조원에 육박한 삼성전자 지분가치30조원에 육박한 삼성전자 지분가치
2017-10-10,삼성전자,005930,4분기 실적 개선 주목,"2,800,000",Buy,김동원,KB증권,"삼성전자(005930)4분기 실적 개선 주목10월 상반기 LCD 패널가격: TV (-2.0%), PC (-0.3%) 4분기 TV 패널가격 하락 둔화 예상 아이폰X, 10월부터 생산차질 해소 전망"
2017-10-10,삼성전자,005930,3Q17 Preview 큰 그림 긴 구도,"3,300,000",Buy,김양재,KTB투자증권,"삼성전자(005930)3Q17 Preview: 큰 그림, 긴 구도삼성전자 3Q17 실적 Preview 및 투자전략 점검"
2017-09-28,삼성전자,005930,2017년 이익 증가 2018년 현금흐름 증가,"2,900,000",Buy,"김경민,박강호",대신증권,"삼성전자(005930)2017년 이익 증가, 2018년 현금흐름 증가투자의견 매수 유지. 6개월 목표주가는 280만원에서 290만원으로 상향 조정"
2017-09-27,삼성전자,005930,의 세계,"3,500,000",매수,김운호,IBK투자증권,삼성전자(005930)前人未踏의 세계사상 최대 분기 실적 갱신은 진행형
2017-09-26,삼성전자,005930,4Q17 영업이익 16조원에 육박할 전망,"3,000,000",Buy,이재윤,유안타증권,삼성전자(005930)4Q17 영업이익 16조원에 육박할 전망4Q17 영업이익 16조원에 육박할 전망
2017-09-26,삼성전자,005930,실적 신기록 퍼레이드,"3,150,000",Buy,이승우,유진투자증권,삼성전자(005930)실적 신기록 퍼레이드실적 신기록 퍼레이드
2017-09-25,삼성전자,005930,3Q17 Preview 실적 개선 지속,"3,300,000",매수,도현우,미래에셋대우,삼성전자(005930)3Q17 Preview: 실적 개선 지속3Q17 Preview: 실적 개선 지속
2017-09-25,삼성전자,005930,3Q17 Preview 를 선호하는 이유,"3,250,000",매수,"유종우,김정환",한국투자증권,"삼성전자(005930)3Q17 Preview: 삼성전자를 선호하는 이유3분분기 OP 14.3조원, 반도체 이익증가로 증익. 목표주가 3,250,000원 제시"
2017-09-20,삼성전자,005930,4Q17까지 실적 개선 지속,"3,100,000",Buy,송명섭,하이투자증권,삼성전자(005930)4Q17까지 실적 개선 지속4Q17까지 실적 개선 지속
2017-09-20,삼성전자,005930,이익 상향,"3,200,000",Buy,김록호,하나금융투자,삼성전자(005930)이익 상향3Q17 Preview: 영업이익 14.5조원으로 상향 조정
2017-09-19,삼성전자,005930,두 가지 모멘텀 모두 유효하다,"3,100,000",Buy,노근창,현대차투자증권,"삼성전자(005930)두 가지 모멘텀 모두 유효하다삼성전자의 6개월 목표주가를 288만원 (2017년 예상 EPS에 P/E 11배, P/B 1.6배 산술 평균)에서 310만원 (12개월 Forward EPS에 P/E 10배, Forward BPS에 P/B 1.6배 적용)으로 상향하며 투자의견 BUY를 유지함."
2017-09-18,삼성전자,005930,오토모티브 혁신 펀드 조성,"2,800,000",Buy,김경민,대신증권,"삼성전자(005930)삼성전자, 오토모티브 혁신 펀드 조성.삼성전자, 오토모티브 혁신 펀드 조성."
2017-09-13,삼성전자,005930,우려가 기대로 전환될 때,"2,800,000",Buy,김동원,KB증권,삼성전자(005930)우려가 기대로 전환될 때3분기 영업이익 14.2조원으로 증익 전망
2017-09-13,삼성전자,005930,4분기까지 사상 최대 실적,"3,100,000",매수,최도연,신한금융투자,삼성전자(005930)4분기까지 사상 최대 실적3분기 영업이익은 반도체 주도로 14.5조원(+2.8% QoQ) 전망
2017-09-12,삼성전자,005930,는 반도체 회사인가,"2,800,000",Buy,"황민성,이경호",삼성증권,"삼성전자(005930)삼성전자는 반도체 회사인가?● 삼성전자 3분기 반도체 영업이익은 10조원으로, 전체 영업이익의 69%에 해당. ● 과거 시장은 휴대폰 호황을 2STD 프리미엄(반도체는 1STD)으로 더 후하게 평가. ● 현재 반도체 호황은 수요처 다변화와 공급의 구조적 변화로 과거보다 후한 평가 필요."
2017-09-11,삼성전자,005930,3Q17 영업이익 총 15조원 반도체 10조원 전망,"3,100,000",Buy,박유악,키움증권,"삼성전자(005930)3Q17 영업이익 총 15조원, 반도체 10조원 전망3Q17 영업이익 15조원, 시장 기대치 상회할 전망"
2017-09-08,삼성전자,005930,실적 성장 재개와 함께 강화되는 주주환원,"3,040,000",Buy,김선우,메리츠종금증권,삼성전자(005930)실적 성장 재개와 함께 강화되는 주주환원시장 기대치를 소폭 능가하는 3Q17 영업이익 14.3조원 전망 지속 유지  4Q17 견조한 성장
